codmpio,yearly,amount_sum,amount_mean,donors_sum,donors_mean,FARC1,Presencia_FARC
15403,2019,0.2,0.2,1,1,NA,Sin Presencia
15407,2019,101.343558,25.3358895,27,6.75,NA,Sin Presencia
15425,2019,80,80,2,2,NA,Sin Presencia
15442,2019,0,0,0,0,NA,Sin Presencia
15455,2019,14.6,7.3,7,3.5,NA,Sin Presencia
15464,2019,0,0,0,0,NA,Sin Presencia
15466,2019,12,12,2,2,NA,Sin Presencia
15469,2019,9,9,1,1,NA,Sin Presencia
15476,2019,0.6069,0.6069,1,1,NA,Sin Presencia
15480,2019,0.5,0.5,1,1,NA,Sin Presencia
15491,2019,25.778,12.889,11,5.5,NA,Sin Presencia
15494,2019,0,0,0,0,NA,Sin Presencia
15500,2019,1.689698,0.844849,2,1,NA,Sin Presencia
15507,2019,0.6,0.6,1,1,NA,Sin Presencia
15511,2019,0.4,0.4,1,1,NA,Sin Presencia
15514,2019,0.2,0.2,1,1,NA,Sin Presencia
15516,2019,83.5,41.75,22,11,NA,Sin Presencia
15518,2019,0,0,0,0,1,Con Presencia
15522,2019,0,0,0,0,NA,Sin Presencia
15531,2019,0,0,0,0,NA,Sin Presencia
15533,2019,0,0,0,0,NA,Sin Presencia
15537,2019,0,0,0,0,NA,Sin Presencia
15542,2019,5,5,1,1,NA,Sin Presencia
15550,2019,45.09614,15.032046666666666,16,5.333333333333333,1,Con Presencia
15572,2019,225.384712,56.346178,24,6,NA,Sin Presencia
15580,2019,0.6,0.6,1,1,NA,Sin Presencia
15599,2019,0,0,0,0,NA,Sin Presencia
15600,2019,1,1,1,1,NA,Sin Presencia
15621,2019,10,10,1,1,NA,Sin Presencia
15632,2019,0,0,0,0,NA,Sin Presencia
15638,2019,0,0,0,0,NA,Sin Presencia
15646,2019,0,0,0,0,NA,Sin Presencia
15660,2019,0,0,0,0,NA,Sin Presencia
15664,2019,1.5,1.5,1,1,NA,Sin Presencia
15667,2019,0,0,0,0,NA,Sin Presencia
15673,2019,0,0,0,0,NA,Sin Presencia
15676,2019,0,0,0,0,NA,Sin Presencia
15681,2019,0,0,0,0,NA,Sin Presencia
15686,2019,12,12,2,2,NA,Sin Presencia
15690,2019,0,0,0,0,NA,Sin Presencia
15693,2019,4.35,2.175,2,1,NA,Sin Presencia
15696,2019,0.15,0.15,1,1,NA,Sin Presencia
15720,2019,0,0,0,0,NA,Sin Presencia
15723,2019,1,1,1,1,NA,Sin Presencia
15740,2019,10,10,1,1,NA,Sin Presencia
15753,2019,0,0,0,0,NA,Sin Presencia
15755,2019,0.5,0.25,2,1,NA,Sin Presencia
15757,2019,0,0,0,0,NA,Sin Presencia
15759,2019,138.628958,27.7257916,19,3.8,NA,Sin Presencia
15761,2019,0,0,0,0,NA,Sin Presencia
15762,2019,0.35,0.35,1,1,NA,Sin Presencia
15763,2019,0,0,0,0,NA,Sin Presencia
15764,2019,0.45,0.45,1,1,NA,Sin Presencia
15774,2019,2,2,1,1,NA,Sin Presencia
15776,2019,33.15,33.15,18,18,NA,Sin Presencia
15778,2019,30.02,30.02,2,2,NA,Sin Presencia
15790,2019,0,0,0,0,NA,Sin Presencia
15798,2019,0.2,0.2,2,2,NA,Sin Presencia
15804,2019,0,0,0,0,NA,Sin Presencia
15806,2019,0,0,0,0,NA,Sin Presencia
15808,2019,0,0,0,0,NA,Sin Presencia
15810,2019,0,0,0,0,NA,Sin Presencia
15814,2019,0,0,0,0,NA,Sin Presencia
15816,2019,22.3,11.15,13,6.5,NA,Sin Presencia
15820,2019,0.2,0.2,1,1,NA,Sin Presencia
15822,2019,0.5,0.5,1,1,NA,Sin Presencia
15832,2019,0,0,0,0,NA,Sin Presencia
15835,2019,0,0,0,0,NA,Sin Presencia
15837,2019,0,0,0,0,NA,Sin Presencia
15839,2019,3,3,1,1,NA,Sin Presencia
15842,2019,0.9,0.9,1,1,NA,Sin Presencia
15861,2019,16.878,5.626,5,1.6666666666666667,NA,Sin Presencia
15879,2019,0,0,0,0,NA,Sin Presencia
15897,2019,0,0,0,0,NA,Sin Presencia
17001,2019,627.267812,156.816953,32,8,NA,Sin Presencia
17013,2019,11.8,3.9333333333333336,3,1,NA,Sin Presencia
17042,2019,15.6,7.8,5,2.5,NA,Sin Presencia
17050,2019,18,9,5,2.5,NA,Sin Presencia
17088,2019,12.98,6.49,4,2,NA,Sin Presencia
17174,2019,151.67048,30.334096,33,6.6,NA,Sin Presencia
17272,2019,10.9,3.6333333333333333,4,1.3333333333333333,NA,Sin Presencia
17380,2019,481.7018,80.28363333333333,29,4.833333333333333,NA,Sin Presencia
17388,2019,2.1,0.7,3,1,NA,Sin Presencia
17433,2019,13.7,13.7,4,4,NA,Sin Presencia
17442,2019,0.45,0.15,3,1,NA,Sin Presencia
17444,2019,32.2,10.733333333333334,8,2.6666666666666665,NA,Sin Presencia
17446,2019,0.7,0.7,2,2,NA,Sin Presencia
17486,2019,0.1,0.1,1,1,NA,Sin Presencia
17495,2019,27.595997,13.7979985,10,5,NA,Sin Presencia
17513,2019,21,21,3,3,NA,Sin Presencia
17524,2019,20.66,5.165,7,1.75,NA,Sin Presencia
17541,2019,49,49,5,5,NA,Sin Presencia
17614,2019,46.5,23.25,8,4,NA,Sin Presencia
17616,2019,0,0,0,0,NA,Sin Presencia
17653,2019,2.4,1.2,3,1.5,NA,Sin Presencia
17662,2019,34,17,14,7,NA,Sin Presencia
17665,2019,0,0,0,0,NA,Sin Presencia
17777,2019,7.5,2.5,3,1,NA,Sin Presencia
17867,2019,25.6,8.533333333333333,5,1.6666666666666667,NA,Sin Presencia
17873,2019,3.35,0.67,6,1.2,NA,Sin Presencia
17877,2019,1.25,1.25,1,1,NA,Sin Presencia
18001,2019,203.506088,50.876522,27,6.75,1,Con Presencia
18029,2019,13.1124,6.5562,4,2,NA,Sin Presencia
18094,2019,30.7,15.35,6,3,NA,Sin Presencia
18150,2019,96.45,32.15,12,4,NA,Sin Presencia
18205,2019,20.6,5.15,16,4,NA,Sin Presencia
18247,2019,12.018,6.009,7,3.5,1,Con Presencia
18256,2019,5.8,5.8,2,2,NA,Sin Presencia
18410,2019,0.5,0.5,1,1,1,Con Presencia
18460,2019,16,16,2,2,NA,Sin Presencia
18479,2019,0,0,0,0,NA,Sin Presencia
18592,2019,8.5,2.8333333333333335,4,1.3333333333333333,1,Con Presencia
18610,2019,7.1,3.55,3,1.5,NA,Sin Presencia
18753,2019,67.84986,16.962465,14,3.5,1,Con Presencia
18756,2019,29.9823,9.9941,7,2.3333333333333335,1,Con Presencia
18785,2019,13.357,6.6785,4,2,NA,Sin Presencia
18860,2019,16.3,4.075,11,2.75,NA,Sin Presencia
19001,2019,403.031649,80.6063298,40,8,NA,Sin Presencia
19022,2019,14,4.666666666666667,5,1.6666666666666667,NA,Sin Presencia
19050,2019,83.1,41.55,14,7,1,Con Presencia
19075,2019,13.5,13.5,4,4,1,Con Presencia
19100,2019,20.1,6.7,5,1.6666666666666667,NA,Sin Presencia
19110,2019,0,0,0,0,1,Con Presencia
19130,2019,21.2,10.6,7,3.5,1,Con Presencia
19137,2019,24.04975,12.024875,10,5,1,Con Presencia
19142,2019,115.82015,23.16403,18,3.6,1,Con Presencia
19212,2019,17.0613,5.6871,6,2,1,Con Presencia
19256,2019,6,2,4,1.3333333333333333,1,Con Presencia
19290,2019,33,33,5,5,NA,Sin Presencia
19300,2019,31.65,15.825,5,2.5,1,Con Presencia
19318,2019,9.7,3.2333333333333334,5,1.6666666666666667,1,Con Presencia
19355,2019,56.5,18.833333333333332,11,3.6666666666666665,NA,Sin Presencia
19364,2019,0,0,0,0,1,Con Presencia
19392,2019,53.5,13.375,12,3,NA,Sin Presencia
19397,2019,6.5,6.5,3,3,NA,Sin Presencia
19418,2019,0,0,0,0,1,Con Presencia
19450,2019,18.093,9.0465,4,2,NA,Sin Presencia
19455,2019,43.5,43.5,12,12,1,Con Presencia
19473,2019,15.509,5.169666666666667,6,2,1,Con Presencia
19513,2019,8,2.6666666666666665,3,1,NA,Sin Presencia
19517,2019,0.3,0.15,2,1,NA,Sin Presencia
19532,2019,38.98,9.745,14,3.5,1,Con Presencia
19533,2019,43.716353,21.8581765,15,7.5,1,Con Presencia
19548,2019,125.8,25.16,19,3.8,1,Con Presencia
19573,2019,48.5899,9.71798,16,3.2,NA,Sin Presencia
19585,2019,15.98,5.326666666666667,4,1.3333333333333333,NA,Sin Presencia
19622,2019,5,2.5,4,2,NA,Sin Presencia
19693,2019,2.09,1.045,2,1,NA,Sin Presencia
19698,2019,95.307,31.769,10,3.3333333333333335,NA,Sin Presencia
19701,2019,2.22,2.22,1,1,NA,Sin Presencia
19743,2019,131.739095,26.347819,30,6,NA,Sin Presencia
19760,2019,0,0,0,0,NA,Sin Presencia
19780,2019,4.825,1.6083333333333332,3,1,1,Con Presencia
19785,2019,8.284348,4.142174,4,2,NA,Sin Presencia
19807,2019,31.5,5.25,13,2.1666666666666665,NA,Sin Presencia
19809,2019,47.2,11.8,10,2.5,1,Con Presencia
19821,2019,27,9,7,2.3333333333333335,1,Con Presencia
19824,2019,15,15,2,2,NA,Sin Presencia
19845,2019,66.4,33.2,3,1.5,NA,Sin Presencia
20001,2019,631.584841,126.3169682,20,4,NA,Sin Presencia
20011,2019,312.04,62.408,24,4.8,NA,Sin Presencia
20013,2019,60.080919,15.02022975,18,4.5,1,Con Presencia
20032,2019,5,5,1,1,NA,Sin Presencia
20045,2019,103.831177,25.95779425,19,4.75,NA,Sin Presencia
20060,2019,110.7,27.675,14,3.5,NA,Sin Presencia
20175,2019,21.4,10.7,7,3.5,NA,Sin Presencia
20178,2019,55.880017,27.9400085,8,4,NA,Sin Presencia
20228,2019,75.53,25.17666666666667,12,4,NA,Sin Presencia
20238,2019,15.45,7.725,5,2.5,NA,Sin Presencia
20250,2019,16.2,3.24,6,1.2,NA,Sin Presencia
20295,2019,0,0,0,0,NA,Sin Presencia
20310,2019,0,0,0,0,NA,Sin Presencia
20383,2019,108.73825,21.74765,13,2.6,NA,Sin Presencia
20400,2019,120.15,60.075,13,6.5,NA,Sin Presencia
20443,2019,20,10,3,1.5,1,Con Presencia
20517,2019,0,0,0,0,NA,Sin Presencia
20550,2019,25.35,8.45,7,2.3333333333333335,NA,Sin Presencia
20570,2019,33.05,16.525,5,2.5,NA,Sin Presencia
20614,2019,0,0,0,0,NA,Sin Presencia
20621,2019,43.65,43.65,9,9,NA,Sin Presencia
20710,2019,0.1,0.1,1,1,NA,Sin Presencia
20750,2019,61.7645,20.58816666666667,12,4,1,Con Presencia
20770,2019,5.8,5.8,1,1,NA,Sin Presencia
20787,2019,7.3609,7.3609,3,3,NA,Sin Presencia
23001,2019,757.6,378.8,23,11.5,NA,Sin Presencia
23068,2019,17.4,5.8,5,1.6666666666666667,NA,Sin Presencia
23079,2019,6.5,6.5,2,2,NA,Sin Presencia
23090,2019,1,1,1,1,NA,Sin Presencia
23162,2019,35,35,1,1,NA,Sin Presencia
23168,2019,1.2,0.6,2,1,NA,Sin Presencia
23182,2019,11,11,2,2,NA,Sin Presencia
23189,2019,0.1,0.1,1,1,NA,Sin Presencia
23300,2019,25.2,12.6,5,2.5,NA,Sin Presencia
23350,2019,1.5,1.5,1,1,NA,Sin Presencia
23417,2019,135.185,67.5925,12,6,NA,Sin Presencia
23419,2019,0.5,0.5,1,1,NA,Sin Presencia
23464,2019,11.55,2.8875,5,1.25,NA,Sin Presencia
23466,2019,160.45795,40.1144875,32,8,NA,Sin Presencia
23500,2019,0,0,1,1,NA,Sin Presencia
23555,2019,96.958,32.31933333333333,63,21,NA,Sin Presencia
23570,2019,0.3,0.3,1,1,NA,Sin Presencia
23574,2019,25.4,8.466666666666667,4,1.3333333333333333,NA,Sin Presencia
23580,2019,74.64,24.88,9,3,NA,Sin Presencia
23586,2019,10,10,2,2,NA,Sin Presencia
23660,2019,202.5282,33.7547,23,3.8333333333333335,NA,Sin Presencia
23670,2019,111.55,27.8875,18,4.5,NA,Sin Presencia
23672,2019,0.2,0.2,1,1,NA,Sin Presencia
23675,2019,60.9,15.225,11,2.75,NA,Sin Presencia
23678,2019,10.55,5.275,5,2.5,NA,Sin Presencia
23682,2019,0,0,0,0,NA,Sin Presencia
23686,2019,62.458841,15.61471025,19,4.75,NA,Sin Presencia
23807,2019,181.934706,90.967353,4,2,1,Con Presencia
23815,2019,47.75,11.9375,9,2.25,NA,Sin Presencia
23855,2019,111.3,37.1,14,4.666666666666667,NA,Sin Presencia
25001,2019,24,24,4,4,NA,Sin Presencia
25019,2019,0.3,0.3,1,1,NA,Sin Presencia
25035,2019,5.28,1.76,5,1.6666666666666667,NA,Sin Presencia
25040,2019,4.8,2.4,5,2.5,NA,Sin Presencia
25053,2019,59.2666,14.81665,25,6.25,NA,Sin Presencia
25086,2019,0.075,0.075,1,1,NA,Sin Presencia
25095,2019,0,0,0,0,NA,Sin Presencia
25099,2019,17.875,17.875,14,14,NA,Sin Presencia
25120,2019,0.1,0.1,1,1,NA,Sin Presencia
25123,2019,5.95,5.95,1,1,NA,Sin Presencia
25126,2019,42.099184,10.524796,7,1.75,NA,Sin Presencia
25148,2019,38.835,19.4175,10,5,NA,Sin Presencia
25151,2019,5.7,2.85,4,2,NA,Sin Presencia
25154,2019,0,0,0,0,NA,Sin Presencia
25168,2019,6.76,1.69,8,2,NA,Sin Presencia
25175,2019,310.95567,44.42223857142857,51,7.285714285714286,NA,Sin Presencia
25178,2019,12.5,6.25,3,1.5,NA,Sin Presencia
25181,2019,19.5,19.5,5,5,NA,Sin Presencia
25183,2019,12.2,12.2,2,2,NA,Sin Presencia
25200,2019,9.78,3.26,5,1.6666666666666667,NA,Sin Presencia
25214,2019,296.599,98.86633333333333,31,10.333333333333334,NA,Sin Presencia
25224,2019,9.017746,9.017746,3,3,NA,Sin Presencia
25245,2019,13.504952,4.501650666666667,8,2.6666666666666665,NA,Sin Presencia
25258,2019,1.2,1.2,1,1,NA,Sin Presencia
25260,2019,10,10,1,1,NA,Sin Presencia
25269,2019,60.28932,10.04822,30,5,NA,Sin Presencia
25279,2019,30.3,10.1,5,1.6666666666666667,NA,Sin Presencia
25281,2019,0,0,0,0,NA,Sin Presencia
25286,2019,131.776,65.888,12,6,NA,Sin Presencia
25288,2019,7.5,3.75,5,2.5,NA,Sin Presencia
25290,2019,589.162679,84.166097,52,7.428571428571429,NA,Sin Presencia
25293,2019,0.5,0.5,1,1,NA,Sin Presencia
25295,2019,2,1,3,1.5,NA,Sin Presencia
25297,2019,0.15,0.15,1,1,NA,Sin Presencia
25299,2019,0,0,0,0,NA,Sin Presencia
25307,2019,580.1955,96.69925,78,13,NA,Sin Presencia
25312,2019,3.7,1.85,5,2.5,NA,Sin Presencia
25317,2019,20,20,4,4,NA,Sin Presencia
25320,2019,65.028,16.257,16,4,NA,Sin Presencia
25322,2019,8.7,4.35,3,1.5,NA,Sin Presencia
25324,2019,14.9,7.45,6,3,NA,Sin Presencia
25326,2019,0,0,0,0,NA,Sin Presencia
25328,2019,5,5,1,1,NA,Sin Presencia
25335,2019,0,0,0,0,NA,Sin Presencia
25339,2019,4.6218,4.6218,4,4,NA,Sin Presencia
25368,2019,0.1,0.1,1,1,NA,Sin Presencia
25372,2019,23,23,2,2,NA,Sin Presencia
25377,2019,88.7366,22.18415,31,7.75,NA,Sin Presencia
25386,2019,12.08,3.02,6,1.5,NA,Sin Presencia
25394,2019,8.35035,2.78345,3,1,NA,Sin Presencia
25398,2019,0,0,0,0,NA,Sin Presencia
25402,2019,40.2,13.4,5,1.6666666666666667,NA,Sin Presencia
25407,2019,2.5,2.5,2,2,NA,Sin Presencia
25426,2019,0.5,0.5,1,1,NA,Sin Presencia
25430,2019,163.702967,32.7405934,19,3.8,NA,Sin Presencia
25436,2019,25.725,25.725,3,3,NA,Sin Presencia
25438,2019,0,0,0,0,NA,Sin Presencia
25473,2019,31.5,10.5,3,1,NA,Sin Presencia
25483,2019,1.57,1.57,1,1,NA,Sin Presencia
25486,2019,14.8,7.4,4,2,NA,Sin Presencia
25488,2019,35.305,17.6525,17,8.5,NA,Sin Presencia
25489,2019,9,9,2,2,NA,Sin Presencia
25491,2019,13.824,13.824,1,1,NA,Sin Presencia
25506,2019,0.343,0.1715,2,1,NA,Sin Presencia
25513,2019,48.55,6.935714285714285,18,2.5714285714285716,NA,Sin Presencia
25518,2019,0.5,0.5,1,1,NA,Sin Presencia
25524,2019,6.16,3.08,6,3,NA,Sin Presencia
25530,2019,19.157,9.5785,10,5,NA,Sin Presencia
25535,2019,28.378542,28.378542,12,12,NA,Sin Presencia
25572,2019,0,0,0,0,NA,Sin Presencia
25580,2019,7,7,3,3,NA,Sin Presencia
25592,2019,5,5,1,1,NA,Sin Presencia
25594,2019,0.25,0.25,1,1,NA,Sin Presencia
25596,2019,0.5,0.5,1,1,NA,Sin Presencia
25599,2019,0,0,0,0,NA,Sin Presencia
25612,2019,2.68,2.68,3,3,NA,Sin Presencia
25645,2019,0,0,0,0,NA,Sin Presencia
25649,2019,9,9,3,3,NA,Sin Presencia
25653,2019,6.6,6.6,2,2,NA,Sin Presencia
25658,2019,16.758696,5.586232,11,3.6666666666666665,NA,Sin Presencia
25662,2019,11.2,11.2,2,2,NA,Sin Presencia
25718,2019,0,0,0,0,NA,Sin Presencia
25736,2019,21.061,7.020333333333333,25,8.333333333333334,NA,Sin Presencia
25740,2019,118.505,39.501666666666665,26,8.666666666666666,NA,Sin Presencia
25743,2019,0,0,0,0,NA,Sin Presencia
25745,2019,0,0,0,0,NA,Sin Presencia
25754,2019,416.463838,138.82127933333334,19,6.333333333333333,NA,Sin Presencia
25758,2019,48.1,12.025,10,2.5,NA,Sin Presencia
25769,2019,5.209224,5.209224,5,5,NA,Sin Presencia
25772,2019,0.2,0.2,1,1,NA,Sin Presencia
25777,2019,0,0,0,0,NA,Sin Presencia
25779,2019,11,5.5,4,2,NA,Sin Presencia
25781,2019,0,0,0,0,NA,Sin Presencia
25785,2019,19.268,3.8536,23,4.6,NA,Sin Presencia
25793,2019,0.2,0.2,1,1,NA,Sin Presencia
25797,2019,4.65,4.65,1,1,NA,Sin Presencia
25799,2019,69.68,23.226666666666667,17,5.666666666666667,NA,Sin Presencia
25805,2019,0.1,0.1,1,1,NA,Sin Presencia
25807,2019,0,0,0,0,NA,Sin Presencia
25815,2019,7.3,3.65,4,2,NA,Sin Presencia
25817,2019,236.295014,47.2590028,33,6.6,NA,Sin Presencia
25823,2019,36.162,18.081,5,2.5,NA,Sin Presencia
25839,2019,42,42,7,7,NA,Sin Presencia
25841,2019,17,17,5,5,NA,Sin Presencia
25843,2019,31.216,6.2432,15,3,NA,Sin Presencia
25845,2019,0,0,0,0,NA,Sin Presencia
25851,2019,12.35,6.175,3,1.5,NA,Sin Presencia
25862,2019,0,0,0,0,NA,Sin Presencia
25867,2019,44.279152,14.759717333333334,34,11.333333333333334,NA,Sin Presencia
25871,2019,12.98,4.326666666666667,8,2.6666666666666665,NA,Sin Presencia
25873,2019,5.95,2.975,4,2,NA,Sin Presencia
25875,2019,31,15.5,5,2.5,NA,Sin Presencia
25878,2019,12.195,12.195,5,5,NA,Sin Presencia
25885,2019,25,25,2,2,NA,Sin Presencia
25898,2019,19.269067,9.6345335,7,3.5,NA,Sin Presencia
25899,2019,177.957848,35.5915696,64,12.8,NA,Sin Presencia
27001,2019,144,36,10,2.5,1,Con Presencia
27006,2019,67.125,22.375,6,2,NA,Sin Presencia
27025,2019,11.2,5.6,2,1,NA,Sin Presencia
27050,2019,75.25,37.625,5,2.5,NA,Sin Presencia
27073,2019,78.3,26.1,12,4,NA,Sin Presencia
27075,2019,74.2,37.1,10,5,NA,Sin Presencia
27077,2019,5,2.5,3,1.5,NA,Sin Presencia
27099,2019,41.5,41.5,5,5,NA,Sin Presencia
27135,2019,6,6,1,1,NA,Sin Presencia
27150,2019,84.512,21.128,12,3,1,Con Presencia
27150,2019,67.01,11.168333333333335,22,3.6666666666666665,1,Con Presencia
27160,2019,27,13.5,3,1.5,NA,Sin Presencia
27205,2019,113.5,37.833333333333336,13,4.333333333333333,NA,Sin Presencia
27245,2019,0,0,0,0,NA,Sin Presencia
27250,2019,8.75,8.75,1,1,NA,Sin Presencia
27361,2019,0,0,0,0,NA,Sin Presencia
27372,2019,28.47,28.47,4,4,NA,Sin Presencia
27413,2019,73.073836,36.536918,9,4.5,NA,Sin Presencia
27425,2019,1,1,2,2,1,Con Presencia
27430,2019,12.7,6.35,2,1,NA,Sin Presencia
27450,2019,97.152,24.288,9,2.25,NA,Sin Presencia
27491,2019,58,29,7,3.5,NA,Sin Presencia
27495,2019,25.401591,12.7007955,3,1.5,NA,Sin Presencia
27580,2019,0,0,0,0,NA,Sin Presencia
27600,2019,10.8,3.6,3,1,NA,Sin Presencia
27615,2019,7.5,2.5,3,1,1,Con Presencia
27660,2019,0.4,0.2,2,1,NA,Sin Presencia
27745,2019,70.3,23.433333333333334,8,2.6666666666666665,NA,Sin Presencia
27787,2019,0.5,0.5,1,1,NA,Sin Presencia
27800,2019,113.048,56.524,18,9,1,Con Presencia
27810,2019,80.640436,40.320218,5,2.5,NA,Sin Presencia
41001,2019,404.03747,57.719638571428575,20,2.857142857142857,1,Con Presencia
41006,2019,3.2,1.6,2,1,NA,Sin Presencia
41013,2019,27.77265,27.77265,3,3,NA,Sin Presencia
41016,2019,40,40,16,16,1,Con Presencia
41020,2019,0.4,0.4,1,1,1,Con Presencia
41026,2019,4.4,1.4666666666666668,3,1,NA,Sin Presencia
41078,2019,0.3,0.15,2,1,1,Con Presencia
41132,2019,15.4,3.85,4,1,1,Con Presencia
41206,2019,0,0,0,0,1,Con Presencia
41244,2019,0,0,0,0,NA,Sin Presencia
41298,2019,98.8653,32.9551,5,1.6666666666666667,NA,Sin Presencia
41306,2019,92.247886,23.0619715,11,2.75,1,Con Presencia
41319,2019,30.3,10.1,6,2,NA,Sin Presencia
41349,2019,5.7,5.7,1,1,1,Con Presencia
41357,2019,4.75,1.5833333333333333,3,1,NA,Sin Presencia
41359,2019,43.35,10.8375,10,2.5,1,Con Presencia
41378,2019,20.222,10.111,5,2.5,1,Con Presencia
41396,2019,1.6,0.4,5,1.25,1,Con Presencia
41483,2019,17.5,5.833333333333333,6,2,NA,Sin Presencia
41503,2019,11.5,11.5,2,2,NA,Sin Presencia
41518,2019,1.7,0.85,6,3,NA,Sin Presencia
41524,2019,49.9368,24.9684,4,2,1,Con Presencia
41530,2019,1.4,0.4666666666666667,3,1,1,Con Presencia
41548,2019,2.7886,1.3943,4,2,NA,Sin Presencia
41551,2019,34.33136,11.443786666666666,14,4.666666666666667,1,Con Presencia
41615,2019,0.25,0.25,1,1,NA,Sin Presencia
41660,2019,14.2,7.1,3,1.5,NA,Sin Presencia
41668,2019,1.81,0.6033333333333334,3,1,1,Con Presencia
41676,2019,16.945,8.4725,4,2,1,Con Presencia
41770,2019,25.573,8.524333333333335,8,2.6666666666666665,1,Con Presencia
41791,2019,6.3,3.15,6,3,NA,Sin Presencia
41797,2019,12.75,6.375,5,2.5,1,Con Presencia
41799,2019,0,0,0,0,1,Con Presencia
41801,2019,0,0,0,0,NA,Sin Presencia
41807,2019,0.15,0.15,1,1,NA,Sin Presencia
41872,2019,5.65,5.65,5,5,NA,Sin Presencia
41885,2019,1.575,0.7875,2,1,NA,Sin Presencia
44001,2019,371.4485,46.4310625,37,4.625,NA,Sin Presencia
44035,2019,62.4,15.6,7,1.75,NA,Sin Presencia
44078,2019,43,10.75,9,2.25,NA,Sin Presencia
44090,2019,56.3,11.26,10,2,NA,Sin Presencia
44098,2019,38,19,5,2.5,NA,Sin Presencia
44110,2019,1,1,1,1,NA,Sin Presencia
44279,2019,172.15,43.0375,17,4.25,NA,Sin Presencia
44378,2019,59,29.5,12,6,NA,Sin Presencia
44420,2019,27.3,27.3,4,4,NA,Sin Presencia
44430,2019,392.8012,78.56024,21,4.2,NA,Sin Presencia
44560,2019,199.91,66.63666666666667,17,5.666666666666667,NA,Sin Presencia
44650,2019,71.45,35.725,2,1,NA,Sin Presencia
44847,2019,589.683332,196.56111066666665,45,15,NA,Sin Presencia
44855,2019,31,31,5,5,NA,Sin Presencia
44874,2019,123.58,41.193333333333335,9,3,NA,Sin Presencia
47001,2019,1510.225486,302.0450972,69,13.8,NA,Sin Presencia
47030,2019,11,5.5,2,1,NA,Sin Presencia
47053,2019,33.1,33.1,3,3,NA,Sin Presencia
47058,2019,66.6,13.32,15,3,NA,Sin Presencia
47161,2019,0.25,0.25,1,1,NA,Sin Presencia
47170,2019,64.5,21.5,12,4,NA,Sin Presencia
47189,2019,190.72,31.78666666666667,11,1.8333333333333333,NA,Sin Presencia
47205,2019,0,0,0,0,NA,Sin Presencia
47245,2019,134.7833,44.92776666666666,14,4.666666666666667,NA,Sin Presencia
47258,2019,20.1,6.7,3,1,NA,Sin Presencia
47268,2019,19.075,6.358333333333333,4,1.3333333333333333,NA,Sin Presencia
47288,2019,101.42,20.284,19,3.8,NA,Sin Presencia
47318,2019,29.1,7.275,6,1.5,NA,Sin Presencia
47460,2019,1.2,0.6,2,1,NA,Sin Presencia
47541,2019,3.5,1.75,3,1.5,NA,Sin Presencia
47545,2019,30,30,4,4,NA,Sin Presencia
47551,2019,44.5,22.25,10,5,NA,Sin Presencia
47555,2019,21.55,5.3875,5,1.25,NA,Sin Presencia
47570,2019,11.49761,3.8325366666666665,6,2,NA,Sin Presencia
47605,2019,28,28,5,5,NA,Sin Presencia
47660,2019,0.55,0.275,3,1.5,NA,Sin Presencia
47675,2019,0.5,0.5,1,1,NA,Sin Presencia
47692,2019,3,3,1,1,NA,Sin Presencia
47703,2019,0,0,0,0,NA,Sin Presencia
47707,2019,63.7,63.7,12,12,NA,Sin Presencia
47720,2019,0,0,0,0,NA,Sin Presencia
47745,2019,61.252648,15.313162,10,2.5,NA,Sin Presencia
47798,2019,5.2,2.6,2,1,NA,Sin Presencia
47960,2019,0.5,0.5,1,1,NA,Sin Presencia
47980,2019,125.31,62.655,10,5,NA,Sin Presencia
50001,2019,2001.704838,250.21310475,329,41.125,1,Con Presencia
50006,2019,793.655112,198.413778,47,11.75,NA,Sin Presencia
50110,2019,0.7,0.35,2,1,NA,Sin Presencia
50124,2019,82,41,36,18,NA,Sin Presencia
50150,2019,11,5.5,6,3,NA,Sin Presencia
50223,2019,94.309267,18.861853399999998,27,5.4,1,Con Presencia
50226,2019,44.9606,8.99212,15,3,NA,Sin Presencia
50245,2019,0,0,0,0,NA,Sin Presencia
50251,2019,15.9,5.3,6,2,1,Con Presencia
50270,2019,4.7,4.7,2,2,NA,Sin Presencia
50287,2019,29.475,14.7375,19,9.5,NA,Sin Presencia
50313,2019,524.05596,131.01399,91,22.75,1,Con Presencia
50318,2019,71.4,71.4,7,7,NA,Sin Presencia
50325,2019,73.05,18.2625,9,2.25,1,Con Presencia
50330,2019,67.855,22.618333333333332,12,4,NA,Sin Presencia
50350,2019,1.2,0.6,3,1.5,1,Con Presencia
50370,2019,56.88,28.44,3,1.5,1,Con Presencia
50400,2019,6.7,2.2333333333333334,3,1,NA,Sin Presencia
50450,2019,0,0,0,0,1,Con Presencia
50568,2019,301.172644,100.39088133333333,31,10.333333333333334,NA,Sin Presencia
50573,2019,104.43,17.405,20,3.3333333333333335,NA,Sin Presencia
50577,2019,1.21,0.4033333333333333,3,1,1,Con Presencia
50590,2019,65.4,21.8,53,17.666666666666668,1,Con Presencia
50606,2019,62.1,20.7,8,2.6666666666666665,NA,Sin Presencia
50680,2019,61.31,30.655,7,3.5,NA,Sin Presencia
50683,2019,9.839,9.839,4,4,1,Con Presencia
50686,2019,1.65,0.825,3,1.5,NA,Sin Presencia
50689,2019,47.4995,15.833166666666665,13,4.333333333333333,1,Con Presencia
